date,ccode,cn,country,pct_cab,source,quarter,year,month,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
1/1/2011,VEN,299,Venezuela,24.381487,4,2011q1,2011,612,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4/1/2011,VEN,299,Venezuela,5.6018484,5,2011q2,2011,615,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7/1/2011,VEN,299,Venezuela,4.4509557,5,2011q3,2011,618,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10/1/2011,VEN,299,Venezuela,3.5938805,5,2011q4,2011,621,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1/1/2012,VEN,299,Venezuela,3.7118763,5,2012q1,2012,624,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4/1/2012,VEN,299,Venezuela,0.59731882,5,2012q2,2012,627,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7/1/2012,VEN,299,Venezuela,-0.73954104,5,2012q3,2012,630,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10/1/2012,VEN,299,Venezuela,-0.84751662,5,2012q4,2012,633,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1/1/2013,VEN,299,Venezuela,1.0255652,5,2013q1,2013,636,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4/1/2013,VEN,299,Venezuela,1.1230842,5,2013q2,2013,639,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7/1/2013,VEN,299,Venezuela,2.2494553,5,2013q3,2013,642,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10/1/2013,VEN,299,Venezuela,0.5279571,5,2013q4,2013,645,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1/1/2014,VEN,299,Venezuela,4.6475271,5,2014q1,2014,648,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4/1/2014,VEN,299,Venezuela,1.9780865,5,2014q2,2014,651,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7/1/2014,VEN,299,Venezuela,-0.04470785,5,2014q3,2014,654,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10/1/2014,VEN,299,Venezuela,-2.5209647,5,2014q4,2014,657,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1/1/2004,CYP,423,Cyprus,-3.4847442,2,2004q1,2004,528,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2004,CYP,423,Cyprus,-3.7607492,2,2004q2,2004,531,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2004,CYP,423,Cyprus,-2.7184813,2,2004q3,2004,534,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2004,CYP,423,Cyprus,-3.3592275,2,2004q4,2004,537,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2005,CYP,423,Cyprus,-3.769896,2,2005q1,2005,540,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2005,CYP,423,Cyprus,-2.6702109,2,2005q2,2005,543,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2005,CYP,423,Cyprus,-4.408957,2,2005q3,2005,546,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2005,CYP,423,Cyprus,-4.9615074,2,2005q4,2005,549,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2006,CYP,423,Cyprus,-5.0727524,2,2006q1,2006,552,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2006,CYP,423,Cyprus,-6.2490498,2,2006q2,2006,555,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2006,CYP,423,Cyprus,-6.2690499,2,2006q3,2006,558,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2006,CYP,423,Cyprus,-8.2462512,2,2006q4,2006,561,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2007,CYP,423,Cyprus,-8.7205001,2,2007q1,2007,564,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2007,CYP,423,Cyprus,-9.010101,2,2007q2,2007,567,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2007,CYP,423,Cyprus,-10.272198,2,2007q3,2007,570,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2007,CYP,423,Cyprus,-14.761024,2,2007q4,2007,573,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2008,CYP,423,Cyprus,-15.535122,2,2008q1,2008,576,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
4/1/2008,CYP,423,Cyprus,-15.954682,2,2008q2,2008,579,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2008,CYP,423,Cyprus,-15.377629,2,2008q3,2008,582,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2008,CYP,423,Cyprus,-12.938185,2,2008q4,2008,585,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2009,CYP,423,Cyprus,-9.2557013,2,2009q1,2009,588,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2009,CYP,423,Cyprus,-8.7747309,2,2009q2,2009,591,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2009,CYP,423,Cyprus,-7.3905918,2,2009q3,2009,594,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2009,CYP,423,Cyprus,-7.2664224,2,2009q4,2009,597,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2010,CYP,423,Cyprus,-10.210256,2,2010q1,2010,600,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2010,CYP,423,Cyprus,-10.60482,2,2010q2,2010,603,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2010,CYP,423,Cyprus,-10.900086,2,2010q3,2010,606,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2010,CYP,423,Cyprus,-9.7519969,2,2010q4,2010,609,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2011,CYP,423,Cyprus,-6.6413359,2,2011q1,2011,612,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2011,CYP,423,Cyprus,-3.3081886,2,2011q2,2011,615,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2011,CYP,423,Cyprus,-2.2628514,2,2011q3,2011,618,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2011,CYP,423,Cyprus,-1.03949,2,2011q4,2011,621,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2012,CYP,423,Cyprus,-2.6142176,2,2012q1,2012,624,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2012,CYP,423,Cyprus,-3.8053329,2,2012q2,2012,627,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2012,CYP,423,Cyprus,-3.301329,2,2012q3,2012,630,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2012,CYP,423,Cyprus,-5.0021137,2,2012q4,2012,633,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2013,CYP,423,Cyprus,-3.6393404,2,2013q1,2013,636,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2013,CYP,423,Cyprus,-2.3777741,2,2013q2,2013,639,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2013,CYP,423,Cyprus,-1.8816449,2,2013q3,2013,642,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2013,CYP,423,Cyprus,-1.5427381,2,2013q4,2013,645,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2014,CYP,423,Cyprus,-4.0995817,2,2014q1,2014,648,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2014,CYP,423,Cyprus,-3.2429429,2,2014q2,2014,651,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2014,CYP,423,Cyprus,-2.8414936,2,2014q3,2014,654,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2014,CYP,423,Cyprus,-0.91507761,2,2014q4,2014,657,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2015,CYP,423,Cyprus,0.62752369,2,2015q1,2015,660,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2015,CYP,423,Cyprus,1.2475493,2,2015q2,2015,663,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2015,CYP,423,Cyprus,0.13296438,2,2015q3,2015,666,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2015,CYP,423,Cyprus,-0.85429333,2,2015q4,2015,669,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2016,CYP,423,Cyprus,-0.25661713,2,2016q1,2016,672,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2016,CYP,423,Cyprus,-5.5250782,2,2016q2,2016,675,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2016,CYP,423,Cyprus,-4.6593336,2,2016q3,2016,678,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2016,CYP,423,Cyprus,-6.5886268,2,2016q4,2016,681,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2017,CYP,423,Cyprus,-8.8918643,2,2017q1,2017,684,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2017,CYP,423,Cyprus,-3.2250447,2,2017q2,2017,687,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2017,CYP,423,Cyprus,-2.8061739,2,2017q3,2017,690,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2017,CYP,423,Cyprus,-3.0985945,2,2017q4,2017,693,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2018,CYP,423,Cyprus,-0.65772635,2,2018q1,2018,696,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2018,CYP,423,Cyprus,-3.7067134,2,2018q2,2018,699,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2018,CYP,423,Cyprus,-5.4691061,2,2018q3,2018,702,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2018,CYP,423,Cyprus,-7.1933755,2,2018q4,2018,705,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2019,CYP,423,Cyprus,-6.8683344,2,2019q1,2019,708,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2019,CYP,423,Cyprus,-7.5545482,2,2019q2,2019,711,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2019,CYP,423,Cyprus,-6.73009,2,2019q3,2019,714,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2019,CYP,423,Cyprus,-6.2109909,2,2019q4,2019,717,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2020,CYP,423,Cyprus,-9.1894173,2,2020q1,2020,720,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2020,CYP,423,Cyprus,-7.8751047,2,2020q2,2020,723,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2020,CYP,423,Cyprus,-10.052568,2,2020q3,2020,726,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2020,CYP,423,Cyprus,-10.148757,2,2020q4,2020,729,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2021,CYP,423,Cyprus,-8.4370448,2,2021q1,2021,732,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2021,CYP,423,Cyprus,-6.6839753,2,2021q2,2021,735,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2021,CYP,423,Cyprus,-5.2381899,2,2021q3,2021,738,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2021,CYP,423,Cyprus,-5.1101444,2,2021q4,2021,741,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2022,CYP,423,Cyprus,-3.7911081,2,2022q1,2022,744,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2022,CYP,423,Cyprus,-8.5812272,2,2022q2,2022,747,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2022,CYP,423,Cyprus,-7.3438157,2,2022q3,2022,750,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2022,CYP,423,Cyprus,-6.3168664,2,2022q4,2022,753,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2023,CYP,423,Cyprus,-11.13707,2,2023q1,2023,756,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2023,CYP,423,Cyprus,-7.0004931,2,2023q2,2023,759,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2023,CYP,423,Cyprus,-7.5883256,2,2023q3,2023,762,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10/1/2023,CYP,423,Cyprus,-7.2128957,2,2023q4,2023,765,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/2024,CYP,423,Cyprus,-4.353074,2,2024q1,2024,768,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4/1/2024,CYP,423,Cyprus,-4.2039364,2,2024q2,2024,771,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7/1/2024,CYP,423,Cyprus,-3.8457706,2,2024q3,2024,774,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1/1/1972,ISR,436,Israel,-1.9358372,4,1972q1,1972,144,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1972,ISR,436,Israel,-2.9450056,4,1972q2,1972,147,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1972,ISR,436,Israel,-2.5631683,4,1972q3,1972,150,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1972,ISR,436,Israel,-4.7255101,4,1972q4,1972,153,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1973,ISR,436,Israel,-5.8214359,4,1973q1,1973,156,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1973,ISR,436,Israel,-9.5993068,4,1973q2,1973,159,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1973,ISR,436,Israel,-10.556656,4,1973q3,1973,162,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1973,ISR,436,Israel,2.139853,4,1973q4,1973,165,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1974,ISR,436,Israel,-14.02212,4,1974q1,1974,168,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1974,ISR,436,Israel,-16.466466,4,1974q2,1974,171,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1974,ISR,436,Israel,-13.210122,4,1974q3,1974,174,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1974,ISR,436,Israel,-16.37031,4,1974q4,1974,177,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1975,ISR,436,Israel,-16.622994,4,1975q1,1975,180,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1975,ISR,436,Israel,-13.265464,4,1975q2,1975,183,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1975,ISR,436,Israel,-16.482927,4,1975q3,1975,186,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1975,ISR,436,Israel,-13.474082,4,1975q4,1975,189,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1976,ISR,436,Israel,-10.391894,4,1976q1,1976,192,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1976,ISR,436,Israel,-5.0283192,4,1976q2,1976,195,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1976,ISR,436,Israel,9.8439886,4,1976q3,1976,198,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1976,ISR,436,Israel,-16.826794,4,1976q4,1976,201,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1977,ISR,436,Israel,-3.2828141,4,1977q1,1977,204,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1977,ISR,436,Israel,-4.6280532,4,1977q2,1977,207,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1977,ISR,436,Israel,3.6808866,4,1977q3,1977,210,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1977,ISR,436,Israel,-7.0819794,4,1977q4,1977,213,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1978,ISR,436,Israel,-11.019935,4,1978q1,1978,216,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1978,ISR,436,Israel,-9.462345,4,1978q2,1978,219,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1978,ISR,436,Israel,-6.2066624,4,1978q3,1978,222,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1978,ISR,436,Israel,-8.4361008,4,1978q4,1978,225,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1979,ISR,436,Israel,-6.7452757,4,1979q1,1979,228,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1979,ISR,436,Israel,-6.0174253,4,1979q2,1979,231,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1979,ISR,436,Israel,-9.7687555,4,1979q3,1979,234,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1979,ISR,436,Israel,-2.4988388,4,1979q4,1979,237,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1980,ISR,436,Israel,-4.5712521,4,1980q1,1980,240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1980,ISR,436,Israel,-4.4708315,4,1980q2,1980,243,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1980,ISR,436,Israel,-4.2611656,4,1980q3,1980,246,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1980,ISR,436,Israel,-4.490844,4,1980q4,1980,249,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1981,ISR,436,Israel,-4.2026373,4,1981q1,1981,252,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1981,ISR,436,Israel,-8.4507453,4,1981q2,1981,255,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1981,ISR,436,Israel,-4.1216575,4,1981q3,1981,258,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1981,ISR,436,Israel,-9.6894451,4,1981q4,1981,261,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1982,ISR,436,Israel,-6.8172311,4,1982q1,1982,264,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1982,ISR,436,Israel,-11.123104,4,1982q2,1982,267,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1982,ISR,436,Israel,-12.453585,4,1982q3,1982,270,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1982,ISR,436,Israel,-12.631422,4,1982q4,1982,273,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1983,ISR,436,Israel,-11.146555,4,1983q1,1983,276,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1983,ISR,436,Israel,-9.2349377,4,1983q2,1983,279,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1983,ISR,436,Israel,-10.535819,4,1983q3,1983,282,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1983,ISR,436,Israel,-6.304294,4,1983q4,1983,285,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1984,ISR,436,Israel,-12.149318,4,1984q1,1984,288,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1984,ISR,436,Israel,-11.240711,4,1984q2,1984,291,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1984,ISR,436,Israel,-12.478965,4,1984q3,1984,294,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1984,ISR,436,Israel,4.9019777,4,1984q4,1984,297,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1985,ISR,436,Israel,-5.7972161,4,1985q1,1985,300,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1985,ISR,436,Israel,-4.2997125,4,1985q2,1985,303,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1985,ISR,436,Israel,16.256758,4,1985q3,1985,306,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1985,ISR,436,Israel,7.6682676,4,1985q4,1985,309,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1986,ISR,436,Israel,3.4894213,4,1986q1,1986,312,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1986,ISR,436,Israel,4.9043521,4,1986q2,1986,315,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1986,ISR,436,Israel,4.8981011,4,1986q3,1986,318,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1986,ISR,436,Israel,2.5588738,4,1986q4,1986,321,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1987,ISR,436,Israel,-3.3142083,4,1987q1,1987,324,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1987,ISR,436,Israel,-3.9339236,4,1987q2,1987,327,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1987,ISR,436,Israel,-5.2747959,4,1987q3,1987,330,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1987,ISR,436,Israel,-3.0045939,4,1987q4,1987,333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1988,ISR,436,Israel,-0.8406468,4,1988q1,1988,336,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1988,ISR,436,Israel,-2.4397077,4,1988q2,1988,339,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1988,ISR,436,Israel,-3.1966349,4,1988q3,1988,342,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1988,ISR,436,Israel,-0.97208839,4,1988q4,1988,345,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1989,ISR,436,Israel,0.42210975,4,1989q1,1989,348,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1989,ISR,436,Israel,-1.17167,4,1989q2,1989,351,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1989,ISR,436,Israel,2.3341911,4,1989q3,1989,354,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1989,ISR,436,Israel,0.24229441,4,1989q4,1989,357,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1990,ISR,436,Israel,1.4798889,4,1990q1,1990,360,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1990,ISR,436,Israel,-0.67814985,4,1990q2,1990,363,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1990,ISR,436,Israel,0.971067,4,1990q3,1990,366,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1990,ISR,436,Israel,-0.49995993,4,1990q4,1990,369,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1991,ISR,436,Israel,-1.3606599,4,1991q1,1991,372,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1991,ISR,436,Israel,-0.02315535,4,1991q2,1991,375,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1991,ISR,436,Israel,-2.5883632,4,1991q3,1991,378,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1991,ISR,436,Israel,-4.7971435,4,1991q4,1991,381,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1992,ISR,436,Israel,-1.290593,4,1992q1,1992,384,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1992,ISR,436,Israel,0.60321611,4,1992q2,1992,387,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1992,ISR,436,Israel,-3.0632204,4,1992q3,1992,390,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1992,ISR,436,Israel,-2.1037781,4,1992q4,1992,393,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1993,ISR,436,Israel,-4.6258293,4,1993q1,1993,396,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1993,ISR,436,Israel,-5.2658602,4,1993q2,1993,399,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1993,ISR,436,Israel,-2.7681962,4,1993q3,1993,402,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1993,ISR,436,Israel,-3.2408124,4,1993q4,1993,405,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1994,ISR,436,Israel,-4.1953165,4,1994q1,1994,408,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1994,ISR,436,Israel,-6.9298358,4,1994q2,1994,411,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1994,ISR,436,Israel,-4.3530026,4,1994q3,1994,414,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1994,ISR,436,Israel,-3.6665975,4,1994q4,1994,417,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1995,ISR,436,Israel,-5.303248,1,1995q1,1995,420,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1995,ISR,436,Israel,-4.308492,1,1995q2,1995,423,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1995,ISR,436,Israel,-3.733502,1,1995q3,1995,426,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1995,ISR,436,Israel,-5.45207,1,1995q4,1995,429,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1996,ISR,436,Israel,-5.291098,1,1996q1,1996,432,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1996,ISR,436,Israel,-5.487978,1,1996q2,1996,435,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1996,ISR,436,Israel,-4.33871,1,1996q3,1996,438,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1996,ISR,436,Israel,-3.611948,1,1996q4,1996,441,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1/1/1997,ISR,436,Israel,-3.203776,1,1997q1,1997,444,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4/1/1997,ISR,436,Israel,-4.094723,1,1997q2,1997,447,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7/1/1997,ISR,436,Israel,-2.382041,1,1997q3,1997,450,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10/1/1997,ISR,436,Israel,-2.517634,1,1997q4,1997,453,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
