date,ccode,cn,Country,year,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
10/1/1961,GBR,112,United Kingdom,1961,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1962,GBR,112,United Kingdom,1962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1962,GBR,112,United Kingdom,1962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1962,GBR,112,United Kingdom,1962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1962,GBR,112,United Kingdom,1962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1963,GBR,112,United Kingdom,1963,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1963,GBR,112,United Kingdom,1963,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1963,GBR,112,United Kingdom,1963,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1963,GBR,112,United Kingdom,1963,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1964,GBR,112,United Kingdom,1964,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1964,GBR,112,United Kingdom,1964,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1964,GBR,112,United Kingdom,1964,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1964,GBR,112,United Kingdom,1964,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1965,GBR,112,United Kingdom,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1965,GBR,112,United Kingdom,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1965,GBR,112,United Kingdom,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1965,GBR,112,United Kingdom,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1966,GBR,112,United Kingdom,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1966,GBR,112,United Kingdom,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1966,GBR,112,United Kingdom,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1966,GBR,112,United Kingdom,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1967,GBR,112,United Kingdom,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1967,GBR,112,United Kingdom,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1967,GBR,112,United Kingdom,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1967,GBR,112,United Kingdom,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1968,GBR,112,United Kingdom,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1968,GBR,112,United Kingdom,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1968,GBR,112,United Kingdom,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1968,GBR,112,United Kingdom,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1969,GBR,112,United Kingdom,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1969,GBR,112,United Kingdom,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1969,GBR,112,United Kingdom,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1969,GBR,112,United Kingdom,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1970,GBR,112,United Kingdom,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1970,GBR,112,United Kingdom,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1970,GBR,112,United Kingdom,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1970,GBR,112,United Kingdom,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1971,GBR,112,United Kingdom,1971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1971,GBR,112,United Kingdom,1971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1971,GBR,112,United Kingdom,1971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1971,GBR,112,United Kingdom,1971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1972,GBR,112,United Kingdom,1972,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1972,GBR,112,United Kingdom,1972,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1972,GBR,112,United Kingdom,1972,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1972,GBR,112,United Kingdom,1972,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1973,GBR,112,United Kingdom,1973,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1973,GBR,112,United Kingdom,1973,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1973,GBR,112,United Kingdom,1973,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1973,GBR,112,United Kingdom,1973,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1974,GBR,112,United Kingdom,1974,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1974,GBR,112,United Kingdom,1974,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1974,GBR,112,United Kingdom,1974,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1974,GBR,112,United Kingdom,1974,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1975,GBR,112,United Kingdom,1975,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1975,GBR,112,United Kingdom,1975,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1975,GBR,112,United Kingdom,1975,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1975,GBR,112,United Kingdom,1975,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1976,GBR,112,United Kingdom,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1976,GBR,112,United Kingdom,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1976,GBR,112,United Kingdom,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1976,GBR,112,United Kingdom,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1977,GBR,112,United Kingdom,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1977,GBR,112,United Kingdom,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1977,GBR,112,United Kingdom,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1977,GBR,112,United Kingdom,1977,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1978,GBR,112,United Kingdom,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1978,GBR,112,United Kingdom,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1978,GBR,112,United Kingdom,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1978,GBR,112,United Kingdom,1978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1979,GBR,112,United Kingdom,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1979,GBR,112,United Kingdom,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1979,GBR,112,United Kingdom,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1979,GBR,112,United Kingdom,1979,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1980,GBR,112,United Kingdom,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1980,GBR,112,United Kingdom,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1980,GBR,112,United Kingdom,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1980,GBR,112,United Kingdom,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1981,GBR,112,United Kingdom,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1981,GBR,112,United Kingdom,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1981,GBR,112,United Kingdom,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1981,GBR,112,United Kingdom,1981,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1982,GBR,112,United Kingdom,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1982,GBR,112,United Kingdom,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1982,GBR,112,United Kingdom,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1982,GBR,112,United Kingdom,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1983,GBR,112,United Kingdom,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1983,GBR,112,United Kingdom,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1983,GBR,112,United Kingdom,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1983,GBR,112,United Kingdom,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1984,GBR,112,United Kingdom,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1984,GBR,112,United Kingdom,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1984,GBR,112,United Kingdom,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1984,GBR,112,United Kingdom,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1985,GBR,112,United Kingdom,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1985,GBR,112,United Kingdom,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1985,GBR,112,United Kingdom,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1985,GBR,112,United Kingdom,1985,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1986,GBR,112,United Kingdom,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1986,GBR,112,United Kingdom,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1986,GBR,112,United Kingdom,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1986,GBR,112,United Kingdom,1986,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1987,GBR,112,United Kingdom,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1987,GBR,112,United Kingdom,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1987,GBR,112,United Kingdom,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1987,GBR,112,United Kingdom,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1988,GBR,112,United Kingdom,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1988,GBR,112,United Kingdom,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1988,GBR,112,United Kingdom,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1988,GBR,112,United Kingdom,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1989,GBR,112,United Kingdom,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1989,GBR,112,United Kingdom,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1989,GBR,112,United Kingdom,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1989,GBR,112,United Kingdom,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1990,GBR,112,United Kingdom,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1990,GBR,112,United Kingdom,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1990,GBR,112,United Kingdom,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1990,GBR,112,United Kingdom,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1991,GBR,112,United Kingdom,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1991,GBR,112,United Kingdom,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1991,GBR,112,United Kingdom,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1991,GBR,112,United Kingdom,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1992,GBR,112,United Kingdom,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1992,GBR,112,United Kingdom,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1992,GBR,112,United Kingdom,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1992,GBR,112,United Kingdom,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1993,GBR,112,United Kingdom,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1993,GBR,112,United Kingdom,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1993,GBR,112,United Kingdom,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1993,GBR,112,United Kingdom,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1994,GBR,112,United Kingdom,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1994,GBR,112,United Kingdom,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1994,GBR,112,United Kingdom,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1994,GBR,112,United Kingdom,1994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1995,GBR,112,United Kingdom,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1995,GBR,112,United Kingdom,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1995,GBR,112,United Kingdom,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1995,GBR,112,United Kingdom,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1996,GBR,112,United Kingdom,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1996,GBR,112,United Kingdom,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1996,GBR,112,United Kingdom,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1996,GBR,112,United Kingdom,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1997,GBR,112,United Kingdom,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1997,GBR,112,United Kingdom,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1997,GBR,112,United Kingdom,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1997,GBR,112,United Kingdom,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1998,GBR,112,United Kingdom,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1998,GBR,112,United Kingdom,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1998,GBR,112,United Kingdom,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1998,GBR,112,United Kingdom,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1999,GBR,112,United Kingdom,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1999,GBR,112,United Kingdom,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1999,GBR,112,United Kingdom,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1999,GBR,112,United Kingdom,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2000,GBR,112,United Kingdom,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2000,GBR,112,United Kingdom,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2000,GBR,112,United Kingdom,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2000,GBR,112,United Kingdom,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2001,GBR,112,United Kingdom,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2001,GBR,112,United Kingdom,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2001,GBR,112,United Kingdom,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2001,GBR,112,United Kingdom,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2002,GBR,112,United Kingdom,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2002,GBR,112,United Kingdom,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2002,GBR,112,United Kingdom,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2002,GBR,112,United Kingdom,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2003,GBR,112,United Kingdom,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2003,GBR,112,United Kingdom,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2003,GBR,112,United Kingdom,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2003,GBR,112,United Kingdom,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2004,GBR,112,United Kingdom,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2004,GBR,112,United Kingdom,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2004,GBR,112,United Kingdom,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2004,GBR,112,United Kingdom,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2005,GBR,112,United Kingdom,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2005,GBR,112,United Kingdom,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2005,GBR,112,United Kingdom,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2005,GBR,112,United Kingdom,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2006,GBR,112,United Kingdom,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2006,GBR,112,United Kingdom,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2006,GBR,112,United Kingdom,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2006,GBR,112,United Kingdom,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2007,GBR,112,United Kingdom,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2007,GBR,112,United Kingdom,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2007,GBR,112,United Kingdom,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2007,GBR,112,United Kingdom,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2008,GBR,112,United Kingdom,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2008,GBR,112,United Kingdom,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2008,GBR,112,United Kingdom,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2008,GBR,112,United Kingdom,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2009,GBR,112,United Kingdom,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2009,GBR,112,United Kingdom,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2009,GBR,112,United Kingdom,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2009,GBR,112,United Kingdom,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2010,GBR,112,United Kingdom,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2010,GBR,112,United Kingdom,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2010,GBR,112,United Kingdom,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2010,GBR,112,United Kingdom,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2011,GBR,112,United Kingdom,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2011,GBR,112,United Kingdom,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2011,GBR,112,United Kingdom,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2011,GBR,112,United Kingdom,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2012,GBR,112,United Kingdom,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2012,GBR,112,United Kingdom,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2012,GBR,112,United Kingdom,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2012,GBR,112,United Kingdom,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2013,GBR,112,United Kingdom,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2013,GBR,112,United Kingdom,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2013,GBR,112,United Kingdom,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2013,GBR,112,United Kingdom,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2014,GBR,112,United Kingdom,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2014,GBR,112,United Kingdom,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2014,GBR,112,United Kingdom,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2014,GBR,112,United Kingdom,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2015,GBR,112,United Kingdom,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2015,GBR,112,United Kingdom,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2015,GBR,112,United Kingdom,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2015,GBR,112,United Kingdom,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2016,GBR,112,United Kingdom,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2016,GBR,112,United Kingdom,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2016,GBR,112,United Kingdom,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2016,GBR,112,United Kingdom,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2017,GBR,112,United Kingdom,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2017,GBR,112,United Kingdom,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2017,GBR,112,United Kingdom,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2017,GBR,112,United Kingdom,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2018,GBR,112,United Kingdom,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2018,GBR,112,United Kingdom,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2018,GBR,112,United Kingdom,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2018,GBR,112,United Kingdom,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2019,GBR,112,United Kingdom,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2019,GBR,112,United Kingdom,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2019,GBR,112,United Kingdom,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2019,GBR,112,United Kingdom,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2020,GBR,112,United Kingdom,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2020,GBR,112,United Kingdom,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2020,GBR,112,United Kingdom,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2020,GBR,112,United Kingdom,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2021,GBR,112,United Kingdom,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2021,GBR,112,United Kingdom,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2021,GBR,112,United Kingdom,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2021,GBR,112,United Kingdom,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2022,GBR,112,United Kingdom,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2022,GBR,112,United Kingdom,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2022,GBR,112,United Kingdom,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2022,GBR,112,United Kingdom,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2023,GBR,112,United Kingdom,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2023,GBR,112,United Kingdom,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2023,GBR,112,United Kingdom,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2023,GBR,112,United Kingdom,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/2024,GBR,112,United Kingdom,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/2024,GBR,112,United Kingdom,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/2024,GBR,112,United Kingdom,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/2024,GBR,112,United Kingdom,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
