ccode,country,Adjustment,Date,pct_ca_oecd
CRI,Costa Rica,Calendar and seasonally adjusted,2019-Q4,-1.573267
CRI,Costa Rica,Calendar and seasonally adjusted,2020-Q1,0.760482
CRI,Costa Rica,Calendar and seasonally adjusted,2020-Q2,-3.096246
CRI,Costa Rica,Calendar and seasonally adjusted,2020-Q3,-2.190713
CRI,Costa Rica,Calendar and seasonally adjusted,2020-Q4,-0.5249992
CRI,Costa Rica,Calendar and seasonally adjusted,2021-Q1,-1.864789
CRI,Costa Rica,Calendar and seasonally adjusted,2021-Q2,-3.489868
CRI,Costa Rica,Calendar and seasonally adjusted,2021-Q3,-2.197865
CRI,Costa Rica,Calendar and seasonally adjusted,2021-Q4,-5.01725
CRI,Costa Rica,Calendar and seasonally adjusted,2022-Q1,-6.37933
CRI,Costa Rica,Calendar and seasonally adjusted,2022-Q2,-1.784899
CRI,Costa Rica,Calendar and seasonally adjusted,2022-Q3,-2.952519
CRI,Costa Rica,Calendar and seasonally adjusted,2022-Q4,-1.993318
CRI,Costa Rica,Calendar and seasonally adjusted,2023-Q1,-2.040588
CRI,Costa Rica,Calendar and seasonally adjusted,2023-Q2,-1.421708
CRI,Costa Rica,Calendar and seasonally adjusted,2023-Q3,-1.915109
CRI,Costa Rica,Calendar and seasonally adjusted,2023-Q4,-0.352612
CRI,Costa Rica,Calendar and seasonally adjusted,2024-Q1,-0.843163
CRI,Costa Rica,Calendar and seasonally adjusted,2024-Q2,-1.990505
CRI,Costa Rica,Calendar and seasonally adjusted,2024-Q3,-0.4687216
CRI,Costa Rica,Calendar and seasonally adjusted,2024-Q4,-2.123175
CZE,Czechia,Calendar and seasonally adjusted,1995-Q1,-1.639487
CZE,Czechia,Calendar and seasonally adjusted,1995-Q2,-2.542884
CZE,Czechia,Calendar and seasonally adjusted,1995-Q3,-1.606864
CZE,Czechia,Calendar and seasonally adjusted,1995-Q4,-3.258015
CZE,Czechia,Calendar and seasonally adjusted,1996-Q1,-4.425579
CZE,Czechia,Calendar and seasonally adjusted,1996-Q2,-5.530008
CZE,Czechia,Calendar and seasonally adjusted,1996-Q3,-7.194065
CZE,Czechia,Calendar and seasonally adjusted,1996-Q4,-6.322803
CZE,Czechia,Calendar and seasonally adjusted,1997-Q1,-7.662442
CZE,Czechia,Calendar and seasonally adjusted,1997-Q2,-7.167509
CZE,Czechia,Calendar and seasonally adjusted,1997-Q3,-4.61697
CZE,Czechia,Calendar and seasonally adjusted,1997-Q4,-3.183741
CZE,Czechia,Calendar and seasonally adjusted,1998-Q1,-2.811533
CZE,Czechia,Calendar and seasonally adjusted,1998-Q2,-0.5110145
CZE,Czechia,Calendar and seasonally adjusted,1998-Q3,-0.6965114
CZE,Czechia,Calendar and seasonally adjusted,1998-Q4,-3.751924
CZE,Czechia,Calendar and seasonally adjusted,1999-Q1,-2.761013
CZE,Czechia,Calendar and seasonally adjusted,1999-Q2,-2.027821
CZE,Czechia,Calendar and seasonally adjusted,1999-Q3,-0.6598781
CZE,Czechia,Calendar and seasonally adjusted,1999-Q4,-3.006204
CZE,Czechia,Calendar and seasonally adjusted,2000-Q1,-3.877256
CZE,Czechia,Calendar and seasonally adjusted,2000-Q2,-3.778709
CZE,Czechia,Calendar and seasonally adjusted,2000-Q3,-4.706279
CZE,Czechia,Calendar and seasonally adjusted,2000-Q4,-5.393345
CZE,Czechia,Calendar and seasonally adjusted,2001-Q1,-6.508827
CZE,Czechia,Calendar and seasonally adjusted,2001-Q2,-5.302604
CZE,Czechia,Calendar and seasonally adjusted,2001-Q3,-4.626334
CZE,Czechia,Calendar and seasonally adjusted,2001-Q4,-2.456839
CZE,Czechia,Calendar and seasonally adjusted,2002-Q1,-5.593944
CZE,Czechia,Calendar and seasonally adjusted,2002-Q2,-4.265486
CZE,Czechia,Calendar and seasonally adjusted,2002-Q3,-5.505204
CZE,Czechia,Calendar and seasonally adjusted,2002-Q4,-4.827208
CZE,Czechia,Calendar and seasonally adjusted,2003-Q1,-3.253622
CZE,Czechia,Calendar and seasonally adjusted,2003-Q2,-5.521708
CZE,Czechia,Calendar and seasonally adjusted,2003-Q3,-5.731192
CZE,Czechia,Calendar and seasonally adjusted,2003-Q4,-7.052505
CZE,Czechia,Calendar and seasonally adjusted,2004-Q1,-3.43801
CZE,Czechia,Calendar and seasonally adjusted,2004-Q2,-4.051353
CZE,Czechia,Calendar and seasonally adjusted,2004-Q3,-5.180775
CZE,Czechia,Calendar and seasonally adjusted,2004-Q4,-0.958958
CZE,Czechia,Calendar and seasonally adjusted,2005-Q1,-2.128508
CZE,Czechia,Calendar and seasonally adjusted,2005-Q2,-3.487835
CZE,Czechia,Calendar and seasonally adjusted,2005-Q3,-1.499016
CZE,Czechia,Calendar and seasonally adjusted,2005-Q4,-2.052731
CZE,Czechia,Calendar and seasonally adjusted,2006-Q1,-0.215616
CZE,Czechia,Calendar and seasonally adjusted,2006-Q2,-2.96136
CZE,Czechia,Calendar and seasonally adjusted,2006-Q3,-2.962915
CZE,Czechia,Calendar and seasonally adjusted,2006-Q4,-3.784143
CZE,Czechia,Calendar and seasonally adjusted,2007-Q1,-3.435977
CZE,Czechia,Calendar and seasonally adjusted,2007-Q2,-4.624447
CZE,Czechia,Calendar and seasonally adjusted,2007-Q3,-5.592024
CZE,Czechia,Calendar and seasonally adjusted,2007-Q4,-4.122049
CZE,Czechia,Calendar and seasonally adjusted,2008-Q1,-0.1103082
CZE,Czechia,Calendar and seasonally adjusted,2008-Q2,-3.651803
CZE,Czechia,Calendar and seasonally adjusted,2008-Q3,0.5520287
CZE,Czechia,Calendar and seasonally adjusted,2008-Q4,-2.55443
CZE,Czechia,Calendar and seasonally adjusted,2009-Q1,-3.201733
CZE,Czechia,Calendar and seasonally adjusted,2009-Q2,-3.674607
CZE,Czechia,Calendar and seasonally adjusted,2009-Q3,-1.343212
CZE,Czechia,Calendar and seasonally adjusted,2009-Q4,-0.9250788
CZE,Czechia,Calendar and seasonally adjusted,2010-Q1,-0.0686709
CZE,Czechia,Calendar and seasonally adjusted,2010-Q2,-2.475178
CZE,Czechia,Calendar and seasonally adjusted,2010-Q3,-7.506602
CZE,Czechia,Calendar and seasonally adjusted,2010-Q4,-2.769834
CZE,Czechia,Calendar and seasonally adjusted,2011-Q1,0.1480832
CZE,Czechia,Calendar and seasonally adjusted,2011-Q2,-6.538149
CZE,Czechia,Calendar and seasonally adjusted,2011-Q3,0.2913161
CZE,Czechia,Calendar and seasonally adjusted,2011-Q4,-1.977023
CZE,Czechia,Calendar and seasonally adjusted,2012-Q1,-1.587621
CZE,Czechia,Calendar and seasonally adjusted,2012-Q2,-0.1681315
CZE,Czechia,Calendar and seasonally adjusted,2012-Q3,-1.937826
CZE,Czechia,Calendar and seasonally adjusted,2012-Q4,-2.577652
CZE,Czechia,Calendar and seasonally adjusted,2013-Q1,-3.71497
CZE,Czechia,Calendar and seasonally adjusted,2013-Q2,-0.1246159
CZE,Czechia,Calendar and seasonally adjusted,2013-Q3,0.4947828
CZE,Czechia,Calendar and seasonally adjusted,2013-Q4,0.2017968
CZE,Czechia,Calendar and seasonally adjusted,2014-Q1,2.204168
CZE,Czechia,Calendar and seasonally adjusted,2014-Q2,-0.5386214
CZE,Czechia,Calendar and seasonally adjusted,2014-Q3,-0.05695228
CZE,Czechia,Calendar and seasonally adjusted,2014-Q4,1.697445
CZE,Czechia,Calendar and seasonally adjusted,2015-Q1,1.846973
CZE,Czechia,Calendar and seasonally adjusted,2015-Q2,-1.939209
CZE,Czechia,Calendar and seasonally adjusted,2015-Q3,-0.003694363
CZE,Czechia,Calendar and seasonally adjusted,2015-Q4,3.040849
CZE,Czechia,Calendar and seasonally adjusted,2016-Q1,5.664888
CZE,Czechia,Calendar and seasonally adjusted,2016-Q2,0.6030403
CZE,Czechia,Calendar and seasonally adjusted,2016-Q3,2.539525
CZE,Czechia,Calendar and seasonally adjusted,2016-Q4,-1.62014
CZE,Czechia,Calendar and seasonally adjusted,2017-Q1,3.579916
CZE,Czechia,Calendar and seasonally adjusted,2017-Q2,1.613805
CZE,Czechia,Calendar and seasonally adjusted,2017-Q3,0.1053391
CZE,Czechia,Calendar and seasonally adjusted,2017-Q4,0.6577012
CZE,Czechia,Calendar and seasonally adjusted,2018-Q1,-0.7390299
CZE,Czechia,Calendar and seasonally adjusted,2018-Q2,0.3296616
CZE,Czechia,Calendar and seasonally adjusted,2018-Q3,-0.8920682
CZE,Czechia,Calendar and seasonally adjusted,2018-Q4,2.288897
CZE,Czechia,Calendar and seasonally adjusted,2019-Q1,-2.079648
CZE,Czechia,Calendar and seasonally adjusted,2019-Q2,2.287532
CZE,Czechia,Calendar and seasonally adjusted,2019-Q3,1.201224
CZE,Czechia,Calendar and seasonally adjusted,2019-Q4,-0.03813943
CZE,Czechia,Calendar and seasonally adjusted,2020-Q1,2.004358
CZE,Czechia,Calendar and seasonally adjusted,2020-Q2,-1.405521
CZE,Czechia,Calendar and seasonally adjusted,2020-Q3,7.83289
CZE,Czechia,Calendar and seasonally adjusted,2020-Q4,-1.316542
CZE,Czechia,Calendar and seasonally adjusted,2021-Q1,-1.421626
CZE,Czechia,Calendar and seasonally adjusted,2021-Q2,-1.569002
CZE,Czechia,Calendar and seasonally adjusted,2021-Q3,-3.676663
CZE,Czechia,Calendar and seasonally adjusted,2021-Q4,-1.74365
CZE,Czechia,Calendar and seasonally adjusted,2022-Q1,-2.929182
CZE,Czechia,Calendar and seasonally adjusted,2022-Q2,-3.511624
CZE,Czechia,Calendar and seasonally adjusted,2022-Q3,-8.129887
CZE,Czechia,Calendar and seasonally adjusted,2022-Q4,-3.917057
CZE,Czechia,Calendar and seasonally adjusted,2023-Q1,-1.422597
CZE,Czechia,Calendar and seasonally adjusted,2023-Q2,-1.193177
CZE,Czechia,Calendar and seasonally adjusted,2023-Q3,0.4535531
CZE,Czechia,Calendar and seasonally adjusted,2023-Q4,0.9691421
CZE,Czechia,Calendar and seasonally adjusted,2024-Q1,2.396837
CZE,Czechia,Calendar and seasonally adjusted,2024-Q2,0.3927501
CZE,Czechia,Calendar and seasonally adjusted,2024-Q3,2.572385
CZE,Czechia,Calendar and seasonally adjusted,2024-Q4,3.25518
DNK,Denmark,Calendar and seasonally adjusted,2005-Q1,3.645643
DNK,Denmark,Calendar and seasonally adjusted,2005-Q2,3.721913
DNK,Denmark,Calendar and seasonally adjusted,2005-Q3,4.210001
DNK,Denmark,Calendar and seasonally adjusted,2005-Q4,4.023841
DNK,Denmark,Calendar and seasonally adjusted,2006-Q1,3.960323
DNK,Denmark,Calendar and seasonally adjusted,2006-Q2,2.944781
DNK,Denmark,Calendar and seasonally adjusted,2006-Q3,3.930486
DNK,Denmark,Calendar and seasonally adjusted,2006-Q4,1.38522
DNK,Denmark,Calendar and seasonally adjusted,2007-Q1,-0.7129505
DNK,Denmark,Calendar and seasonally adjusted,2007-Q2,1.425239
DNK,Denmark,Calendar and seasonally adjusted,2007-Q3,1.475557
DNK,Denmark,Calendar and seasonally adjusted,2007-Q4,2.295338
DNK,Denmark,Calendar and seasonally adjusted,2008-Q1,2.042301
DNK,Denmark,Calendar and seasonally adjusted,2008-Q2,2.760006
DNK,Denmark,Calendar and seasonally adjusted,2008-Q3,3.86308
DNK,Denmark,Calendar and seasonally adjusted,2008-Q4,2.160726
DNK,Denmark,Calendar and seasonally adjusted,2009-Q1,3.009356
DNK,Denmark,Calendar and seasonally adjusted,2009-Q2,3.711411
DNK,Denmark,Calendar and seasonally adjusted,2009-Q3,2.88361
DNK,Denmark,Calendar and seasonally adjusted,2009-Q4,4.576815
DNK,Denmark,Calendar and seasonally adjusted,2010-Q1,5.327426
DNK,Denmark,Calendar and seasonally adjusted,2010-Q2,5.621314
DNK,Denmark,Calendar and seasonally adjusted,2010-Q3,7.286334
DNK,Denmark,Calendar and seasonally adjusted,2010-Q4,6.988745
DNK,Denmark,Calendar and seasonally adjusted,2011-Q1,7.024242
DNK,Denmark,Calendar and seasonally adjusted,2011-Q2,5.750521
DNK,Denmark,Calendar and seasonally adjusted,2011-Q3,6.309098
DNK,Denmark,Calendar and seasonally adjusted,2011-Q4,5.97295
DNK,Denmark,Calendar and seasonally adjusted,2012-Q1,4.104183
DNK,Denmark,Calendar and seasonally adjusted,2012-Q2,7.38301
DNK,Denmark,Calendar and seasonally adjusted,2012-Q3,6.677636
DNK,Denmark,Calendar and seasonally adjusted,2012-Q4,5.829601
DNK,Denmark,Calendar and seasonally adjusted,2013-Q1,6.72867
DNK,Denmark,Calendar and seasonally adjusted,2013-Q2,7.355387
DNK,Denmark,Calendar and seasonally adjusted,2013-Q3,7.573908
DNK,Denmark,Calendar and seasonally adjusted,2013-Q4,7.646993
DNK,Denmark,Calendar and seasonally adjusted,2014-Q1,7.187303
DNK,Denmark,Calendar and seasonally adjusted,2014-Q2,7.650531
DNK,Denmark,Calendar and seasonally adjusted,2014-Q3,9.45579
DNK,Denmark,Calendar and seasonally adjusted,2014-Q4,9.27535
DNK,Denmark,Calendar and seasonally adjusted,2015-Q1,9.776326
DNK,Denmark,Calendar and seasonally adjusted,2015-Q2,7.314778
DNK,Denmark,Calendar and seasonally adjusted,2015-Q3,8.609132
DNK,Denmark,Calendar and seasonally adjusted,2015-Q4,6.192228
DNK,Denmark,Calendar and seasonally adjusted,2016-Q1,7.428322
DNK,Denmark,Calendar and seasonally adjusted,2016-Q2,7.12037
DNK,Denmark,Calendar and seasonally adjusted,2016-Q3,6.081253
DNK,Denmark,Calendar and seasonally adjusted,2016-Q4,8.273583
DNK,Denmark,Calendar and seasonally adjusted,2017-Q1,7.848961
DNK,Denmark,Calendar and seasonally adjusted,2017-Q2,8.512465
DNK,Denmark,Calendar and seasonally adjusted,2017-Q3,7.051556
DNK,Denmark,Calendar and seasonally adjusted,2017-Q4,5.950333
DNK,Denmark,Calendar and seasonally adjusted,2018-Q1,6.335497
DNK,Denmark,Calendar and seasonally adjusted,2018-Q2,3.874254
DNK,Denmark,Calendar and seasonally adjusted,2018-Q3,7.654655
DNK,Denmark,Calendar and seasonally adjusted,2018-Q4,7.283015
DNK,Denmark,Calendar and seasonally adjusted,2019-Q1,5.476408
DNK,Denmark,Calendar and seasonally adjusted,2019-Q2,8.867157
DNK,Denmark,Calendar and seasonally adjusted,2019-Q3,7.955015
DNK,Denmark,Calendar and seasonally adjusted,2019-Q4,7.397053
DNK,Denmark,Calendar and seasonally adjusted,2020-Q1,8.333592
DNK,Denmark,Calendar and seasonally adjusted,2020-Q2,9.959431
DNK,Denmark,Calendar and seasonally adjusted,2020-Q3,8.758602
DNK,Denmark,Calendar and seasonally adjusted,2020-Q4,5.181875
DNK,Denmark,Calendar and seasonally adjusted,2021-Q1,9.900394
DNK,Denmark,Calendar and seasonally adjusted,2021-Q2,8.236349
DNK,Denmark,Calendar and seasonally adjusted,2021-Q3,8.428743
DNK,Denmark,Calendar and seasonally adjusted,2021-Q4,8.149933
DNK,Denmark,Calendar and seasonally adjusted,2022-Q1,11.59879
DNK,Denmark,Calendar and seasonally adjusted,2022-Q2,11.47464
DNK,Denmark,Calendar and seasonally adjusted,2022-Q3,14.4811
DNK,Denmark,Calendar and seasonally adjusted,2022-Q4,9.19785
DNK,Denmark,Calendar and seasonally adjusted,2023-Q1,11.09505
DNK,Denmark,Calendar and seasonally adjusted,2023-Q2,10.67552
DNK,Denmark,Calendar and seasonally adjusted,2023-Q3,8.28946
DNK,Denmark,Calendar and seasonally adjusted,2023-Q4,9.962218
DNK,Denmark,Calendar and seasonally adjusted,2024-Q1,12.70617
DNK,Denmark,Calendar and seasonally adjusted,2024-Q2,11.85533
DNK,Denmark,Calendar and seasonally adjusted,2024-Q3,14.03809
DNK,Denmark,Calendar and seasonally adjusted,2024-Q4,16.50579
DNK,Denmark,Calendar and seasonally adjusted,2025-Q1,11.92037
EST,Estonia,Calendar and seasonally adjusted,1995-Q1,-5.274927
EST,Estonia,Calendar and seasonally adjusted,1995-Q2,-5.986194
EST,Estonia,Calendar and seasonally adjusted,1995-Q3,-0.2460749
EST,Estonia,Calendar and seasonally adjusted,1995-Q4,-4.363711
EST,Estonia,Calendar and seasonally adjusted,1996-Q1,-7.552674
EST,Estonia,Calendar and seasonally adjusted,1996-Q2,-5.97239
EST,Estonia,Calendar and seasonally adjusted,1996-Q3,-8.670701
EST,Estonia,Calendar and seasonally adjusted,1996-Q4,-10.12257
EST,Estonia,Calendar and seasonally adjusted,1997-Q1,-11.05715
EST,Estonia,Calendar and seasonally adjusted,1997-Q2,-7.337425
EST,Estonia,Calendar and seasonally adjusted,1997-Q3,-12.78048
EST,Estonia,Calendar and seasonally adjusted,1997-Q4,-11.76359
EST,Estonia,Calendar and seasonally adjusted,1998-Q1,-10.4861
EST,Estonia,Calendar and seasonally adjusted,1998-Q2,-9.398897
EST,Estonia,Calendar and seasonally adjusted,1998-Q3,-10.64635
EST,Estonia,Calendar and seasonally adjusted,1998-Q4,-3.923075
EST,Estonia,Calendar and seasonally adjusted,1999-Q1,-5.069475
EST,Estonia,Calendar and seasonally adjusted,1999-Q2,-6.116392
EST,Estonia,Calendar and seasonally adjusted,1999-Q3,-1.666103
EST,Estonia,Calendar and seasonally adjusted,1999-Q4,-4.428372
EST,Estonia,Calendar and seasonally adjusted,2000-Q1,-0.2988213
EST,Estonia,Calendar and seasonally adjusted,2000-Q2,-4.017654
EST,Estonia,Calendar and seasonally adjusted,2000-Q3,-8.729709
EST,Estonia,Calendar and seasonally adjusted,2000-Q4,-7.306765
EST,Estonia,Calendar and seasonally adjusted,2001-Q1,-5.57022
EST,Estonia,Calendar and seasonally adjusted,2001-Q2,-5.889158
EST,Estonia,Calendar and seasonally adjusted,2001-Q3,-8.765741
EST,Estonia,Calendar and seasonally adjusted,2001-Q4,-8.063067
EST,Estonia,Calendar and seasonally adjusted,2002-Q1,-12.1995
EST,Estonia,Calendar and seasonally adjusted,2002-Q2,-10.7711
EST,Estonia,Calendar and seasonally adjusted,2002-Q3,-10.64076
EST,Estonia,Calendar and seasonally adjusted,2002-Q4,-11.40409
EST,Estonia,Calendar and seasonally adjusted,2003-Q1,-13.25705
EST,Estonia,Calendar and seasonally adjusted,2003-Q2,-10.72274
EST,Estonia,Calendar and seasonally adjusted,2003-Q3,-13.57358
EST,Estonia,Calendar and seasonally adjusted,2003-Q4,-14.06051
EST,Estonia,Calendar and seasonally adjusted,2004-Q1,-13.72848
EST,Estonia,Calendar and seasonally adjusted,2004-Q2,-16.55908
EST,Estonia,Calendar and seasonally adjusted,2004-Q3,-5.014696
EST,Estonia,Calendar and seasonally adjusted,2004-Q4,-13.53149
EST,Estonia,Calendar and seasonally adjusted,2005-Q1,-5.488766
EST,Estonia,Calendar and seasonally adjusted,2005-Q2,-7.772704
EST,Estonia,Calendar and seasonally adjusted,2005-Q3,-10.96186
EST,Estonia,Calendar and seasonally adjusted,2005-Q4,-9.944476
EST,Estonia,Calendar and seasonally adjusted,2006-Q1,-13.37953
EST,Estonia,Calendar and seasonally adjusted,2006-Q2,-13.13768
EST,Estonia,Calendar and seasonally adjusted,2006-Q3,-14.80119
EST,Estonia,Calendar and seasonally adjusted,2006-Q4,-18.79305
EST,Estonia,Calendar and seasonally adjusted,2007-Q1,-17.32329
EST,Estonia,Calendar and seasonally adjusted,2007-Q2,-14.08117
EST,Estonia,Calendar and seasonally adjusted,2007-Q3,-15.76857
EST,Estonia,Calendar and seasonally adjusted,2007-Q4,-13.80751
EST,Estonia,Calendar and seasonally adjusted,2008-Q1,-11.7952
EST,Estonia,Calendar and seasonally adjusted,2008-Q2,-8.279379
EST,Estonia,Calendar and seasonally adjusted,2008-Q3,-9.218147
EST,Estonia,Calendar and seasonally adjusted,2008-Q4,-5.558406
EST,Estonia,Calendar and seasonally adjusted,2009-Q1,2.20797
EST,Estonia,Calendar and seasonally adjusted,2009-Q2,1.725183
EST,Estonia,Calendar and seasonally adjusted,2009-Q3,3.348383
EST,Estonia,Calendar and seasonally adjusted,2009-Q4,3.038535
EST,Estonia,Calendar and seasonally adjusted,2010-Q1,2.061159
EST,Estonia,Calendar and seasonally adjusted,2010-Q2,1.465601
EST,Estonia,Calendar and seasonally adjusted,2010-Q3,3.820625
EST,Estonia,Calendar and seasonally adjusted,2010-Q4,-0.7344036
EST,Estonia,Calendar and seasonally adjusted,2011-Q1,-0.7345975
EST,Estonia,Calendar and seasonally adjusted,2011-Q2,0.8090181
EST,Estonia,Calendar and seasonally adjusted,2011-Q3,3.255222
EST,Estonia,Calendar and seasonally adjusted,2011-Q4,1.562835
EST,Estonia,Calendar and seasonally adjusted,2012-Q1,1.214415
EST,Estonia,Calendar and seasonally adjusted,2012-Q2,-2.999343
EST,Estonia,Calendar and seasonally adjusted,2012-Q3,-3.911948
EST,Estonia,Calendar and seasonally adjusted,2012-Q4,-1.470019
EST,Estonia,Calendar and seasonally adjusted,2013-Q1,0.8518452
EST,Estonia,Calendar and seasonally adjusted,2013-Q2,0.4590876
EST,Estonia,Calendar and seasonally adjusted,2013-Q3,-1.377892
EST,Estonia,Calendar and seasonally adjusted,2013-Q4,-0.1244801
EST,Estonia,Calendar and seasonally adjusted,2014-Q1,-1.278942
EST,Estonia,Calendar and seasonally adjusted,2014-Q2,1.049641
