Country,Date,CAB
NORTH_MACEDONIA,2000Q3,
NORTH_MACEDONIA,2000Q4,
NORTH_MACEDONIA,2001Q1,
NORTH_MACEDONIA,2001Q2,
NORTH_MACEDONIA,2001Q3,
NORTH_MACEDONIA,2001Q4,
NORTH_MACEDONIA,2002Q1,
NORTH_MACEDONIA,2002Q2,
NORTH_MACEDONIA,2002Q3,
NORTH_MACEDONIA,2002Q4,
NORTH_MACEDONIA,2003Q1,
NORTH_MACEDONIA,2003Q2,
NORTH_MACEDONIA,2003Q3,
NORTH_MACEDONIA,2003Q4,
NORTH_MACEDONIA,2004Q1,
NORTH_MACEDONIA,2004Q2,
NORTH_MACEDONIA,2004Q3,
NORTH_MACEDONIA,2004Q4,
NORTH_MACEDONIA,2005Q1,
NORTH_MACEDONIA,2005Q2,
NORTH_MACEDONIA,2005Q3,
NORTH_MACEDONIA,2005Q4,
NORTH_MACEDONIA,2006Q1,
NORTH_MACEDONIA,2006Q2,
NORTH_MACEDONIA,2006Q3,
NORTH_MACEDONIA,2006Q4,
NORTH_MACEDONIA,2007Q1,
NORTH_MACEDONIA,2007Q2,
NORTH_MACEDONIA,2007Q3,
NORTH_MACEDONIA,2007Q4,
NORTH_MACEDONIA,2008Q1,
NORTH_MACEDONIA,2008Q2,
NORTH_MACEDONIA,2008Q3,
NORTH_MACEDONIA,2008Q4,
NORTH_MACEDONIA,2009Q1,
NORTH_MACEDONIA,2009Q2,
NORTH_MACEDONIA,2009Q3,
NORTH_MACEDONIA,2009Q4,
NORTH_MACEDONIA,2010Q1,
NORTH_MACEDONIA,2010Q2,
NORTH_MACEDONIA,2010Q3,
NORTH_MACEDONIA,2010Q4,
NORTH_MACEDONIA,2011Q1,-7.8946412
NORTH_MACEDONIA,2011Q2,-3.403979
NORTH_MACEDONIA,2011Q3,-3.355111
NORTH_MACEDONIA,2011Q4,3.2133129
NORTH_MACEDONIA,2012Q1,-2.6991913
NORTH_MACEDONIA,2012Q2,-1.6959938
NORTH_MACEDONIA,2012Q3,-3.5610026
NORTH_MACEDONIA,2012Q4,-5.0328796
NORTH_MACEDONIA,2013Q1,-2.441064
NORTH_MACEDONIA,2013Q2,-3.1810791
NORTH_MACEDONIA,2013Q3,-0.68195986
NORTH_MACEDONIA,2013Q4,-1.0039113
NORTH_MACEDONIA,2014Q1,-1.9707547
NORTH_MACEDONIA,2014Q2,-1.4790713
NORTH_MACEDONIA,2014Q3,-0.37343752
NORTH_MACEDONIA,2014Q4,2.0372289
NORTH_MACEDONIA,2015Q1,0.48084658
NORTH_MACEDONIA,2015Q2,-1.9043041
NORTH_MACEDONIA,2015Q3,-1.668995
NORTH_MACEDONIA,2015Q4,-3.9801683
NORTH_MACEDONIA,2016Q1,1.35557
NORTH_MACEDONIA,2016Q2,-6.4680822
NORTH_MACEDONIA,2016Q3,-2.3660837
NORTH_MACEDONIA,2016Q4,-3.0324145
NORTH_MACEDONIA,2017Q1,-2.2713629
NORTH_MACEDONIA,2017Q2,-1.5118228
NORTH_MACEDONIA,2017Q3,0.65846854
NORTH_MACEDONIA,2017Q4,-0.49635051
NORTH_MACEDONIA,2018Q1,-2.2960395
NORTH_MACEDONIA,2018Q2,3.2411384
NORTH_MACEDONIA,2018Q3,1.0179196
NORTH_MACEDONIA,2018Q4,-1.3737213
NORTH_MACEDONIA,2019Q1,-3.4881654
NORTH_MACEDONIA,2019Q2,-0.23617062
NORTH_MACEDONIA,2019Q3,-0.69346709
NORTH_MACEDONIA,2019Q4,-7.5846353
NORTH_MACEDONIA,2020Q1,-2.6353203
NORTH_MACEDONIA,2020Q2,-1.6565936
NORTH_MACEDONIA,2020Q3,-7.862658
NORTH_MACEDONIA,2020Q4,0.11773674
NORTH_MACEDONIA,2021Q1,1.9497324
NORTH_MACEDONIA,2021Q2,-1.0271723
NORTH_MACEDONIA,2021Q3,-2.8472082
NORTH_MACEDONIA,2021Q4,-8.3441115
NORTH_MACEDONIA,2022Q1,-10.903168
NORTH_MACEDONIA,2022Q2,-5.5941623
NORTH_MACEDONIA,2022Q3,-3.4786056
NORTH_MACEDONIA,2022Q4,-5.1655684
NORTH_MACEDONIA,2023Q1,5.1043735
NORTH_MACEDONIA,2023Q2,-1.8554196
NORTH_MACEDONIA,2023Q3,-0.50446585
NORTH_MACEDONIA,2023Q4,-0.95621905
NORTH_MACEDONIA,2024Q1,-2.8678293
NORTH_MACEDONIA,2024Q2,-1.0540186
NORTH_MACEDONIA,2024Q3,-0.02816365
NORWAY,1995Q1,
NORWAY,1995Q2,
NORWAY,1995Q3,
NORWAY,1995Q4,
NORWAY,1996Q1,
NORWAY,1996Q2,
NORWAY,1996Q3,
NORWAY,1996Q4,
NORWAY,1997Q1,
NORWAY,1997Q2,
NORWAY,1997Q3,
NORWAY,1997Q4,
NORWAY,1998Q1,
NORWAY,1998Q2,
NORWAY,1998Q3,
NORWAY,1998Q4,
NORWAY,1999Q1,
NORWAY,1999Q2,
NORWAY,1999Q3,
NORWAY,1999Q4,
NORWAY,2000Q1,
NORWAY,2000Q2,
NORWAY,2000Q3,
NORWAY,2000Q4,
NORWAY,2001Q1,
NORWAY,2001Q2,
NORWAY,2001Q3,
NORWAY,2001Q4,
NORWAY,2002Q1,
NORWAY,2002Q2,
NORWAY,2002Q3,
NORWAY,2002Q4,
NORWAY,2003Q1,
NORWAY,2003Q2,
NORWAY,2003Q3,
NORWAY,2003Q4,
NORWAY,2004Q1,
NORWAY,2004Q2,
NORWAY,2004Q3,
NORWAY,2004Q4,
NORWAY,2005Q1,
NORWAY,2005Q2,
NORWAY,2005Q3,
NORWAY,2005Q4,
NORWAY,2006Q1,
NORWAY,2006Q2,
NORWAY,2006Q3,
NORWAY,2006Q4,
NORWAY,2007Q1,
NORWAY,2007Q2,
NORWAY,2007Q3,
NORWAY,2007Q4,
NORWAY,2008Q1,
NORWAY,2008Q2,
NORWAY,2008Q3,
NORWAY,2008Q4,
NORWAY,2009Q1,
NORWAY,2009Q2,
NORWAY,2009Q3,
NORWAY,2009Q4,
NORWAY,2010Q1,
NORWAY,2010Q2,
NORWAY,2010Q3,
NORWAY,2010Q4,
NORWAY,2011Q1,
NORWAY,2011Q2,
NORWAY,2011Q3,
NORWAY,2011Q4,
NORWAY,2012Q1,
NORWAY,2012Q2,
NORWAY,2012Q3,
NORWAY,2012Q4,
NORWAY,2013Q1,
NORWAY,2013Q2,
NORWAY,2013Q3,
NORWAY,2013Q4,
NORWAY,2014Q1,
NORWAY,2014Q2,
NORWAY,2014Q3,
NORWAY,2014Q4,
NORWAY,2015Q1,
NORWAY,2015Q2,
NORWAY,2015Q3,
NORWAY,2015Q4,
NORWAY,2016Q1,
NORWAY,2016Q2,
NORWAY,2016Q3,
NORWAY,2016Q4,
NORWAY,2017Q1,
NORWAY,2017Q2,
NORWAY,2017Q3,
NORWAY,2017Q4,
NORWAY,2018Q1,
NORWAY,2018Q2,
NORWAY,2018Q3,
NORWAY,2018Q4,
NORWAY,2019Q1,
NORWAY,2019Q2,
NORWAY,2019Q3,
NORWAY,2019Q4,
NORWAY,2020Q1,
NORWAY,2020Q2,
NORWAY,2020Q3,
NORWAY,2020Q4,
NORWAY,2021Q1,
NORWAY,2021Q2,
NORWAY,2021Q3,
NORWAY,2021Q4,
NORWAY,2022Q1,
NORWAY,2022Q2,
NORWAY,2022Q3,
NORWAY,2022Q4,
NORWAY,2023Q1,
NORWAY,2023Q2,
NORWAY,2023Q3,
NORWAY,2023Q4,
NORWAY,2024Q1,
NORWAY,2024Q2,
NORWAY,2024Q3,
POLAND,1995Q1,
POLAND,1995Q2,
POLAND,1995Q3,
POLAND,1995Q4,
POLAND,1996Q1,
POLAND,1996Q2,
POLAND,1996Q3,
POLAND,1996Q4,
POLAND,1997Q1,
POLAND,1997Q2,
POLAND,1997Q3,
POLAND,1997Q4,
POLAND,1998Q1,
POLAND,1998Q2,
POLAND,1998Q3,
POLAND,1998Q4,
POLAND,1999Q1,
POLAND,1999Q2,
POLAND,1999Q3,
POLAND,1999Q4,
POLAND,2000Q1,
POLAND,2000Q2,
POLAND,2000Q3,
POLAND,2000Q4,
POLAND,2001Q1,
POLAND,2001Q2,
POLAND,2001Q3,
POLAND,2001Q4,
POLAND,2002Q1,
POLAND,2002Q2,
POLAND,2002Q3,
POLAND,2002Q4,
POLAND,2003Q1,
POLAND,2003Q2,
POLAND,2003Q3,
POLAND,2003Q4,
POLAND,2004Q1,-7.1015267
POLAND,2004Q2,-6.9642955
POLAND,2004Q3,-5.6977354
POLAND,2004Q4,-4.4821098
POLAND,2005Q1,-3.2480476
POLAND,2005Q2,-2.8248791
POLAND,2005Q3,-3.591071
POLAND,2005Q4,-3.5201941
POLAND,2006Q1,-4.3510224
POLAND,2006Q2,-4.1397641
POLAND,2006Q3,-4.2015372
POLAND,2006Q4,-5.4837548
POLAND,2007Q1,-6.6150587
POLAND,2007Q2,-7.3437332
POLAND,2007Q3,-6.0035328
POLAND,2007Q4,-6.5301164
POLAND,2008Q1,-6.2586323
POLAND,2008Q2,-6.5427752
POLAND,2008Q3,-6.8243271
POLAND,2008Q4,-7.0010919
POLAND,2009Q1,-2.3560394
POLAND,2009Q2,-3.9952789
POLAND,2009Q3,-4.0335584
POLAND,2009Q4,-4.863074
POLAND,2010Q1,-5.6260311
POLAND,2010Q2,-3.7269383
POLAND,2010Q3,-5.577925
POLAND,2010Q4,-5.8003088
POLAND,2011Q1,-4.5616568
POLAND,2011Q2,-5.8591542
POLAND,2011Q3,-5.4525325
POLAND,2011Q4,-4.7713329
POLAND,2012Q1,-6.5162694
POLAND,2012Q2,-4.0371466
POLAND,2012Q3,-3.5283605
POLAND,2012Q4,-3.0080462
POLAND,2013Q1,-2.4824354
POLAND,2013Q2,-2.8277568
POLAND,2013Q3,-1.3302485
POLAND,2013Q4,-1.7729516
POLAND,2014Q1,-3.8579714
POLAND,2014Q2,-4.2981495
POLAND,2014Q3,-2.2828186
POLAND,2014Q4,-1.5092017
POLAND,2015Q1,-1.6469512
POLAND,2015Q2,-1.7750374
POLAND,2015Q3,-1.6710949
POLAND,2015Q4,-0.37592371
POLAND,2016Q1,-1.0604237
POLAND,2016Q2,0.41564278
POLAND,2016Q3,-2.9946072
POLAND,2016Q4,-0.63691537
POLAND,2017Q1,-0.32742876
POLAND,2017Q2,-2.0239881
POLAND,2017Q3,-0.20137759
POLAND,2017Q4,-2.0702078
POLAND,2018Q1,-1.8322263
POLAND,2018Q2,-1.7642031
POLAND,2018Q3,-2.3021994
POLAND,2018Q4,-2.0373377
POLAND,2019Q1,-0.99237
POLAND,2019Q2,-1.3497699
POLAND,2019Q3,-0.18178968
POLAND,2019Q4,1.0739491
POLAND,2020Q1,0.66069697
POLAND,2020Q2,2.8638427
POLAND,2020Q3,2.6169909
POLAND,2020Q4,3.249403
POLAND,2021Q1,0.28230576
POLAND,2021Q2,0.64585237
POLAND,2021Q3,-2.1798753
POLAND,2021Q4,-3.3530677
POLAND,2022Q1,-4.3600877
POLAND,2022Q2,-1.9062329
POLAND,2022Q3,-1.405396
POLAND,2022Q4,-1.3370431
POLAND,2023Q1,2.7025349
POLAND,2023Q2,1.0304712
POLAND,2023Q3,2.3946745
POLAND,2023Q4,1.3488172
POLAND,2024Q1,1.5176155
POLAND,2024Q2,-0.1709386
POLAND,2024Q3,-0.57130563
PORTUGAL,1995Q1,
PORTUGAL,1995Q2,
PORTUGAL,1995Q3,
PORTUGAL,1995Q4,
PORTUGAL,1996Q1,-3.6904693
PORTUGAL,1996Q2,-4.6306754
PORTUGAL,1996Q3,-4.5966791
PORTUGAL,1996Q4,-4.7756723
PORTUGAL,1997Q1,-5.7498541
PORTUGAL,1997Q2,-5.3121221
PORTUGAL,1997Q3,-6.6012899
PORTUGAL,1997Q4,-6.8039999
PORTUGAL,1998Q1,-7.497172
PORTUGAL,1998Q2,-7.3730147
PORTUGAL,1998Q3,-6.8229965
PORTUGAL,1998Q4,-8.5647746
PORTUGAL,1999Q1,-7.5235426
PORTUGAL,1999Q2,-8.1929486
PORTUGAL,1999Q3,-9.5084292
PORTUGAL,1999Q4,-10.248342
PORTUGAL,2000Q1,-11.690285
PORTUGAL,2000Q2,-11.10198
PORTUGAL,2000Q3,-9.916391
PORTUGAL,2000Q4,-10.581269
PORTUGAL,2001Q1,-10.25044
PORTUGAL,2001Q2,-11.593318
PORTUGAL,2001Q3,-10.505747
PORTUGAL,2001Q4,-9.3396161
PORTUGAL,2002Q1,-8.9390901
PORTUGAL,2002Q2,-8.9683353
PORTUGAL,2002Q3,-8.422885
PORTUGAL,2002Q4,-7.1517439
PORTUGAL,2003Q1,-5.766795
PORTUGAL,2003Q2,-6.0687646
PORTUGAL,2003Q3,-7.1273879
PORTUGAL,2003Q4,-7.4738266
PORTUGAL,2004Q1,-7.3656993
PORTUGAL,2004Q2,-7.0530232
PORTUGAL,2004Q3,-8.3998282
PORTUGAL,2004Q4,-9.0472939
PORTUGAL,2005Q1,-9.5399325
PORTUGAL,2005Q2,-9.41889
PORTUGAL,2005Q3,-9.9184688
PORTUGAL,2005Q4,-9.5747328
PORTUGAL,2006Q1,-11.859053
PORTUGAL,2006Q2,-10.798551
PORTUGAL,2006Q3,-9.0449422
PORTUGAL,2006Q4,-9.4086492
PORTUGAL,2007Q1,-8.1787329
PORTUGAL,2007Q2,-9.1000468
PORTUGAL,2007Q3,-9.8042732
PORTUGAL,2007Q4,-11.182501
PORTUGAL,2008Q1,-11.170846
PORTUGAL,2008Q2,-12.441487
PORTUGAL,2008Q3,-12.233353
PORTUGAL,2008Q4,-11.471757
PORTUGAL,2009Q1,-10.615948
PORTUGAL,2009Q2,-9.9664294
PORTUGAL,2009Q3,-11.600493
PORTUGAL,2009Q4,-9.4183267
PORTUGAL,2010Q1,-9.9200859
PORTUGAL,2010Q2,-11.216331
PORTUGAL,2010Q3,-9.3564927
PORTUGAL,2010Q4,-10.718687
PORTUGAL,2011Q1,-8.0763289
PORTUGAL,2011Q2,-6.8195248
PORTUGAL,2011Q3,-6.2131791
PORTUGAL,2011Q4,-3.6209902
PORTUGAL,2012Q1,-5.2045536
PORTUGAL,2012Q2,-0.68465885
PORTUGAL,2012Q3,-0.79628508
PORTUGAL,2012Q4,0.55634964
PORTUGAL,2013Q1,0.99804387
PORTUGAL,2013Q2,1.8747739
PORTUGAL,2013Q3,1.7642125
PORTUGAL,2013Q4,1.4062722
PORTUGAL,2014Q1,0.62024824
PORTUGAL,2014Q2,0.98090696
PORTUGAL,2014Q3,-1.1243808
PORTUGAL,2014Q4,0.91800234
PORTUGAL,2015Q1,1.5265167
PORTUGAL,2015Q2,-0.64491352
PORTUGAL,2015Q3,0.75949242
PORTUGAL,2015Q4,0.27298951
PORTUGAL,2016Q1,0.91637695
PORTUGAL,2016Q2,1.7335281
PORTUGAL,2016Q3,1.8491581
PORTUGAL,2016Q4,0.92083399
PORTUGAL,2017Q1,1.5564425
PORTUGAL,2017Q2,0.42584181
PORTUGAL,2017Q3,2.4188238
PORTUGAL,2017Q4,1.5310511
PORTUGAL,2018Q1,0.69657969
PORTUGAL,2018Q2,0.89876041
PORTUGAL,2018Q3,1.2886231
PORTUGAL,2018Q4,-0.068941984
PORTUGAL,2019Q1,0.21714858
PORTUGAL,2019Q2,0.93300675
PORTUGAL,2019Q3,1.2891568
PORTUGAL,2019Q4,0.58747914
PORTUGAL,2020Q1,-0.61746034
PORTUGAL,2020Q2,-1.3088808
PORTUGAL,2020Q3,-1.6401475
PORTUGAL,2020Q4,0.67917978
PORTUGAL,2021Q1,0.48779366
PORTUGAL,2021Q2,-0.94483672
PORTUGAL,2021Q3,-1.4130592
PORTUGAL,2021Q4,-0.58796767
PORTUGAL,2022Q1,-2.8669906
PORTUGAL,2022Q2,-2.3319794
PORTUGAL,2022Q3,-1.2187301
PORTUGAL,2022Q4,-1.1743165
PORTUGAL,2023Q1,0.21874295
PORTUGAL,2023Q2,1.0999015
PORTUGAL,2023Q3,1.1437657
PORTUGAL,2023Q4,-0.15998256
PORTUGAL,2024Q1,2.5885624
PORTUGAL,2024Q2,2.788694
PORTUGAL,2024Q3,2.1333783
ROMANIA,1995Q1,
ROMANIA,1995Q2,
ROMANIA,1995Q3,
ROMANIA,1995Q4,
ROMANIA,1996Q1,
ROMANIA,1996Q2,
ROMANIA,1996Q3,
ROMANIA,1996Q4,
ROMANIA,1997Q1,
ROMANIA,1997Q2,
ROMANIA,1997Q3,
ROMANIA,1997Q4,
ROMANIA,1998Q1,
ROMANIA,1998Q2,
ROMANIA,1998Q3,
ROMANIA,1998Q4,
ROMANIA,1999Q1,-5.1587385
ROMANIA,1999Q2,-4.2597683
ROMANIA,1999Q3,-3.2800544
ROMANIA,1999Q4,-4.401247
ROMANIA,2000Q1,-2.6931623
ROMANIA,2000Q2,-2.9250719
ROMANIA,2000Q3,-5.230548
ROMANIA,2000Q4,-3.9961267
ROMANIA,2001Q1,-6.705976
ROMANIA,2001Q2,-6.0220438
ROMANIA,2001Q3,-3.1904806
ROMANIA,2001Q4,-6.8892832
ROMANIA,2002Q1,-4.1216029
ROMANIA,2002Q2,-3.3217766
ROMANIA,2002Q3,-3.5553284
ROMANIA,2002Q4,-2.8289933
ROMANIA,2003Q1,-3.95528
ROMANIA,2003Q2,-7.0524449
ROMANIA,2003Q3,-5.4312853
ROMANIA,2003Q4,-7.4511099
ROMANIA,2004Q1,-7.7442325
ROMANIA,2004Q2,-7.3290849
ROMANIA,2004Q3,-8.8423148
ROMANIA,2004Q4,-9.3029718
ROMANIA,2005Q1,-8.3057255
ROMANIA,2005Q2,-8.564143
ROMANIA,2005Q3,-9.1742524
ROMANIA,2005Q4,-8.831488
ROMANIA,2006Q1,-8.6066705
ROMANIA,2006Q2,-9.9601494
ROMANIA,2006Q3,-11.485435
ROMANIA,2006Q4,-11.358352
ROMANIA,2007Q1,-13.753928
ROMANIA,2007Q2,-12.725887
ROMANIA,2007Q3,-13.459493
ROMANIA,2007Q4,-14.345723
ROMANIA,2008Q1,-14.193484
ROMANIA,2008Q2,-14.041642
ROMANIA,2008Q3,-11.492012
ROMANIA,2008Q4,-7.789845
ROMANIA,2009Q1,-3.9248914
ROMANIA,2009Q2,-4.1678722
ROMANIA,2009Q3,-4.615319
ROMANIA,2009Q4,-5.6170156
ROMANIA,2010Q1,-8.1130532
ROMANIA,2010Q2,-5.7499237
ROMANIA,2010Q3,-4.3208755
ROMANIA,2010Q4,-3.4498542
ROMANIA,2011Q1,-3.9917289
ROMANIA,2011Q2,-5.8727766
ROMANIA,2011Q3,-4.8238801
ROMANIA,2011Q4,-4.0211278
ROMANIA,2012Q1,-5.9249868
ROMANIA,2012Q2,-4.0199619
ROMANIA,2012Q3,-5.2451233
ROMANIA,2012Q4,-3.661279
ROMANIA,2013Q1,-2.0075327
ROMANIA,2013Q2,2.8696988
ROMANIA,2013Q3,-1.8659411
ROMANIA,2013Q4,-2.8142135
ROMANIA,2014Q1,-1.2197529
ROMANIA,2014Q2,0.33948035
ROMANIA,2014Q3,-0.51809256
ROMANIA,2014Q4,-0.007666277
ROMANIA,2015Q1,2.344612
ROMANIA,2015Q2,-1.3378176
ROMANIA,2015Q3,-1.4397437
ROMANIA,2015Q4,-1.3621213
ROMANIA,2016Q1,-2.5901956
ROMANIA,2016Q2,-2.5029534
ROMANIA,2016Q3,-1.5045917
ROMANIA,2016Q4,-1.9898906
ROMANIA,2017Q1,-3.5389305
ROMANIA,2017Q2,-4.1557459
ROMANIA,2017Q3,-2.1472751
ROMANIA,2017Q4,-3.2379806
ROMANIA,2018Q1,-3.8894942
ROMANIA,2018Q2,-3.8285751
ROMANIA,2018Q3,-5.2777226
ROMANIA,2018Q4,-4.9452738
ROMANIA,2019Q1,-4.7649677
ROMANIA,2019Q2,-4.1787772
ROMANIA,2019Q3,-5.266493
ROMANIA,2019Q4,-4.9732688
ROMANIA,2020Q1,-3.9068199
ROMANIA,2020Q2,-4.8509948
ROMANIA,2020Q3,-5.3390497
ROMANIA,2020Q4,-5.9478201
ROMANIA,2021Q1,-6.7806721
ROMANIA,2021Q2,-6.9996929
ROMANIA,2021Q3,-6.9154675
ROMANIA,2021Q4,-7.8377396
ROMANIA,2022Q1,-10.214399
ROMANIA,2022Q2,-9.5480815
ROMANIA,2022Q3,-10.33309
ROMANIA,2022Q4,-8.1392529
ROMANIA,2023Q1,-6.9425843
ROMANIA,2023Q2,-5.6759596
ROMANIA,2023Q3,-6.7582366
ROMANIA,2023Q4,-7.1073128
ROMANIA,2024Q1,-7.3479413
ROMANIA,2024Q2,-7.8937559
ROMANIA,2024Q3,-8.2451666
SERBIA,1995Q1,
SERBIA,1995Q2,
SERBIA,1995Q3,
SERBIA,1995Q4,
SERBIA,1996Q1,
SERBIA,1996Q2,
SERBIA,1996Q3,
SERBIA,1996Q4,
SERBIA,1997Q1,
SERBIA,1997Q2,
SERBIA,1997Q3,
SERBIA,1997Q4,
SERBIA,1998Q1,
SERBIA,1998Q2,
SERBIA,1998Q3,
SERBIA,1998Q4,
SERBIA,1999Q1,
SERBIA,1999Q2,
SERBIA,1999Q3,
SERBIA,1999Q4,
SERBIA,2000Q1,
SERBIA,2000Q2,
SERBIA,2000Q3,
SERBIA,2000Q4,
SERBIA,2001Q1,
SERBIA,2001Q2,
SERBIA,2001Q3,
SERBIA,2001Q4,
SERBIA,2002Q1,
SERBIA,2002Q2,
SERBIA,2002Q3,
SERBIA,2002Q4,
SERBIA,2003Q1,
SERBIA,2003Q2,
SERBIA,2003Q3,
SERBIA,2003Q4,
SERBIA,2004Q1,
SERBIA,2004Q2,
SERBIA,2004Q3,
SERBIA,2004Q4,
SERBIA,2005Q1,
SERBIA,2005Q2,
SERBIA,2005Q3,
SERBIA,2005Q4,
SERBIA,2006Q1,
SERBIA,2006Q2,
SERBIA,2006Q3,
SERBIA,2006Q4,
SERBIA,2007Q1,
SERBIA,2007Q2,
SERBIA,2007Q3,
SERBIA,2007Q4,
SERBIA,2008Q1,
SERBIA,2008Q2,
SERBIA,2008Q3,
SERBIA,2008Q4,
SERBIA,2009Q1,
SERBIA,2009Q2,
SERBIA,2009Q3,
SERBIA,2009Q4,
SERBIA,2010Q1,
SERBIA,2010Q2,
SERBIA,2010Q3,
SERBIA,2010Q4,
SERBIA,2011Q1,
SERBIA,2011Q2,
SERBIA,2011Q3,
SERBIA,2011Q4,
SERBIA,2012Q1,
SERBIA,2012Q2,
SERBIA,2012Q3,
SERBIA,2012Q4,
SERBIA,2013Q1,
SERBIA,2013Q2,
SERBIA,2013Q3,
SERBIA,2013Q4,
SERBIA,2014Q1,
SERBIA,2014Q2,
SERBIA,2014Q3,
SERBIA,2014Q4,
SERBIA,2015Q1,
SERBIA,2015Q2,
SERBIA,2015Q3,
SERBIA,2015Q4,
SERBIA,2016Q1,
SERBIA,2016Q2,
SERBIA,2016Q3,
SERBIA,2016Q4,
SERBIA,2017Q1,
SERBIA,2017Q2,
SERBIA,2017Q3,
SERBIA,2017Q4,
SERBIA,2018Q1,
SERBIA,2018Q2,
SERBIA,2018Q3,
SERBIA,2018Q4,
SERBIA,2019Q1,
SERBIA,2019Q2,
SERBIA,2019Q3,
SERBIA,2019Q4,
SERBIA,2020Q1,
SERBIA,2020Q2,
SERBIA,2020Q3,
SERBIA,2020Q4,
SERBIA,2021Q1,
SERBIA,2021Q2,
SERBIA,2021Q3,
SERBIA,2021Q4,
SERBIA,2022Q1,
SERBIA,2022Q2,
SERBIA,2022Q3,
SERBIA,2022Q4,
SERBIA,2023Q1,
SERBIA,2023Q2,
SERBIA,2023Q3,
SERBIA,2023Q4,
SERBIA,2024Q1,
SERBIA,2024Q2,
SERBIA,2024Q3,
SLOVAKIA,1995Q1,
SLOVAKIA,1995Q2,
SLOVAKIA,1995Q3,
SLOVAKIA,1995Q4,
SLOVAKIA,1996Q1,
SLOVAKIA,1996Q2,
SLOVAKIA,1996Q3,
SLOVAKIA,1996Q4,
SLOVAKIA,1997Q1,
SLOVAKIA,1997Q2,
SLOVAKIA,1997Q3,
SLOVAKIA,1997Q4,
SLOVAKIA,1998Q1,
SLOVAKIA,1998Q2,
SLOVAKIA,1998Q3,
SLOVAKIA,1998Q4,
SLOVAKIA,1999Q1,
SLOVAKIA,1999Q2,
SLOVAKIA,1999Q3,
SLOVAKIA,1999Q4,
SLOVAKIA,2000Q1,
SLOVAKIA,2000Q2,
SLOVAKIA,2000Q3,
SLOVAKIA,2000Q4,
SLOVAKIA,2001Q1,
SLOVAKIA,2001Q2,
SLOVAKIA,2001Q3,
SLOVAKIA,2001Q4,
SLOVAKIA,2002Q1,
SLOVAKIA,2002Q2,
SLOVAKIA,2002Q3,
SLOVAKIA,2002Q4,
SLOVAKIA,2003Q1,
SLOVAKIA,2003Q2,
SLOVAKIA,2003Q3,
SLOVAKIA,2003Q4,
SLOVAKIA,2004Q1,-8.0208725
SLOVAKIA,2004Q2,-10.77472
SLOVAKIA,2004Q3,-10.933462
SLOVAKIA,2004Q4,-9.3297818
SLOVAKIA,2005Q1,-8.4254471
SLOVAKIA,2005Q2,-11.479209
SLOVAKIA,2005Q3,-8.2225085
SLOVAKIA,2005Q4,-12.958192
SLOVAKIA,2006Q1,-10.138438
SLOVAKIA,2006Q2,-9.7530416
SLOVAKIA,2006Q3,-10.475772
SLOVAKIA,2006Q4,-6.7488188
SLOVAKIA,2007Q1,-4.1226788
SLOVAKIA,2007Q2,-5.7198041
SLOVAKIA,2007Q3,-6.2454483
SLOVAKIA,2007Q4,-7.3951893
SLOVAKIA,2008Q1,-6.1360176
SLOVAKIA,2008Q2,-8.4656197
SLOVAKIA,2008Q3,-6.2116822
SLOVAKIA,2008Q4,-6.4174483
SLOVAKIA,2009Q1,-6.0529974
SLOVAKIA,2009Q2,-3.3013786
SLOVAKIA,2009Q3,-2.3445355
SLOVAKIA,2009Q4,-2.8576113
SLOVAKIA,2010Q1,-3.3100273
SLOVAKIA,2010Q2,-3.4309494
SLOVAKIA,2010Q3,-5.483392
SLOVAKIA,2010Q4,-5.0730015
SLOVAKIA,2011Q1,-4.6558898
SLOVAKIA,2011Q2,-6.0998385
SLOVAKIA,2011Q3,-4.5588579
SLOVAKIA,2011Q4,-3.1525753
SLOVAKIA,2012Q1,-0.60136744
SLOVAKIA,2012Q2,0.74231587
SLOVAKIA,2012Q3,0.99531583
SLOVAKIA,2012Q4,2.2206079
SLOVAKIA,2013Q1,2.8559145
SLOVAKIA,2013Q2,3.6110583
SLOVAKIA,2013Q3,2.9806683
SLOVAKIA,2013Q4,2.0090333
SLOVAKIA,2014Q1,2.2915072
SLOVAKIA,2014Q2,2.1695903
SLOVAKIA,2014Q3,1.4081034
SLOVAKIA,2014Q4,0.68635823
SLOVAKIA,2015Q1,-0.61366506
SLOVAKIA,2015Q2,-1.7515673
SLOVAKIA,2015Q3,-2.1714329
SLOVAKIA,2015Q4,-2.0036386
SLOVAKIA,2016Q1,-0.74778243
SLOVAKIA,2016Q2,-0.69916563
SLOVAKIA,2016Q3,-1.4879367
SLOVAKIA,2016Q4,-3.331005
SLOVAKIA,2017Q1,-2.8220742
SLOVAKIA,2017Q2,-2.2933038
SLOVAKIA,2017Q3,-1.6700767
SLOVAKIA,2017Q4,-0.69609945
SLOVAKIA,2018Q1,-0.7270985
SLOVAKIA,2018Q2,-0.90957754
SLOVAKIA,2018Q3,-1.2065663
SLOVAKIA,2018Q4,-2.9941015
SLOVAKIA,2019Q1,-2.4811474
SLOVAKIA,2019Q2,-3.7554499
SLOVAKIA,2019Q3,-4.2717216
SLOVAKIA,2019Q4,-3.4536314
SLOVAKIA,2020Q1,-2.3426151
SLOVAKIA,2020Q2,-0.56457155
SLOVAKIA,2020Q3,0.6057684
SLOVAKIA,2020Q4,-0.67567281
